player_id,name,nationality,height_cm,weight_kg
114356,布兰科·普罗沃斯特,147,177,68
114358,罗德里冈,146,195,72
114366,法夫里西奥·布斯托斯,144,167,66
114368,尼古拉斯·梅西尼蒂,144,184,80
114369,恩索·奥尔蒂斯,144,185,73
114370,尼古拉斯·塔列尔,144,185,86
114377,弗朗哥·内赫里,144,174,76
114379,阿诺·诺尔丹,208,170,69
114381,胡安·福伊特,144,187,69
114383,塔利亚蒙特,144,193,80
114385,冈萨洛·戈尼,144,187,83
114392,杰恩·拉斐尔,146,183,72
114398,费尔南德斯,238,190,70
114401,恩里科·布里尼奥拉,215,180,72
114402,克里斯蒂安·卡波内,215,183,75
114403,伊万·比利亚尔,236,189,76
114410,阿尔瑙特·赫鲁内费尔特,224,178,74
114413,胡利奥·普莱格苏埃洛,236,180,70
114415,穆罕默德·桑哈吉,76,175,70
114417,朱塞佩·科莫,215,190,79
114421,丹尼尔·奥赫达,236,177,72
114429,基罗加,144,162,62
114434,托马索·波贝加,215,188,75
114439,优素福·马莱赫,215,177,70
114440,路易斯·费利佩,146,187,80
114441,巴比奇,303,195,85
114443,诺埃·迪塞纳,197,191,80
114450,丹尼尔,146,188,86
114452,拉克鲁瓦,238,197,92
114453,古斯塔夫·恩瓦尔,237,184,85
114455,法比亚诺,146,186,80
114456,克里斯蒂安·洛佩斯,236,185,80
114460,米哈伊·多布雷,229,186,78
114463,恩卓利,204,183,64
114464,卡里姆·哈菲兹,58,175,73
114465,迪诺·佩里奇,200,197,84
114466,伊万·费奥利奇,200,176,73
114472,曼努埃尔·德卢卡,215,190,83
114480,拉瓦利亚,215,196,88
114487,丹尼尔·拉苏雷,236,176,72
114489,亚历克斯·萨拉亚,236,184,75
114491,阿德里安·迭格斯,236,188,66
114493,比尔布尔,204,190,79
114496,奥乔亚,124,182,70
114501,罗布松·费尔南德斯,146,179,76
114503,摩根·波瓦蒂,208,177,73
114506,凯·哈弗茨,210,188,82
114509,艾哈迈德霍季奇,198,192,84
114510,加布里埃尔,204,174,75
114511,费舍尔,204,183,73
114513,马格卢瓦尔,204,185,73
114515,刘易斯·特拉维斯,204,183,83
114516,乔·格雷森,204,178,74
114522,托马斯·加尔达梅斯,147,182,72
114523,雷南·洛迪,146,173,68
114525,亚历克西斯·冈杜,208,189,89
114526,克洛德·莫里斯,208,175,64
114530,阿兰·扎巴纳,208,171,71
114533,克莱芒·米什兰,208,178,63
114538,马蒂亚斯·塞普尔韦达,147,179,76
114540,拉萨纳·法耶,224,170,65
114543,阿韦尔·伊达尔戈,147,184,85
114547,帕纳约蒂斯·阿尔梅纳卡斯,162,179,75
114548,马蒂亚斯·梅内塞斯,147,174,72
114551,赫塔格·霍索诺夫,230,185,76
114552,康斯坦丁·库查耶夫,230,182,72
114555,铁木尔·扎马莱特迪诺夫,230,181,73
114556,古斯塔沃·哈默,224,169,61
114557,阿尔瓦罗·费尔南德斯,236,185,78
114558,萨姆·拉默斯,224,191,77
114559,大卫·希尔,236,186,81
114560,阿图尔·若热,228,186,78
114562,维林登,197,173,64
114563,里韦罗斯,150,178,73
114565,阿尔菲·怀特曼,204,189,84
114566,布拉欣·迪亚斯,236,171,68
114567,哈里·刘易斯,204,191,77
114568,乔舒亚·达席尔瓦,204,185,75
114569,斯蒂菲·马维迪迪,204,182,71
114574,尼古拉斯·海迈莱伊宁,207,178,73
114575,伊利亚斯·哈齐塞奥佐里季斯,211,178,67
114576,安热·纳尼扎亚莫,208,188,78
114577,让·菲利普·马泰塔,208,192,88
114578,拉明·丰巴,208,188,68
114581,莱奥·雅巴,146,178,73
114583,乔希·马扎,80,180,77
114584,伊涅斯塔,236,171,68
114589,图巴,197,184,81
114590,若昂,146,177,69
114591,卡塞雷斯,144,180,84
114592,埃默松,146,181,79
114593,布雷默,146,188,82
114595,利齐耶罗,146,175,69
114597,拉扬·苏伊西,208,184,81
114604,欧文·韦恩达尔,224,180,78
114605,马丁·翁格拉,50,183,70
114610,达里克松·韦尔托,121,178,74
114613,何塞·梅纳,236,180,72
114615,费代里科·马尔凯西,215,173,68
114617,萨穆埃莱·比林代利,215,175,70
114624,莫伊塞·基恩,215,182,67
114626,吉克·佩雷斯,236,184,78
114627,卡尔芬·斯滕赫斯,224,180,78
114628,费尔南多·卡莱罗,236,183,70
114629,洛朗·勒穆瓦纳,197,184,75
114630,蒂博·夫列坦克,197,178,61
114632,尤里·奥利韦拉,146,173,74
114633,伊万·罗萨斯,147,178,78
114635,加斯东·戈麦斯,144,190,99
114637,费德里科·萨拉乔,144,171,65
114638,马泰奥·冈杜齐,208,184,80
114639,皮埃尔-伊夫·阿梅尔,208,189,76
114640,康坦·贝纳,208,185,79
114641,福德·巴洛,208,182,70
114646,雅各布·布朗,204,185,72
114647,阿图尔·戈麦斯,146,174,69
114652,杜杜,146,175,75
114653,克里斯托弗·奥佩里,208,183,79
114656,克莱尔,162,175,70
114657,路易斯·穆尼奥斯,236,182,75
114659,雅尼克·范奥施,224,183,77
114660,安杰洛·马蒂诺,144,178,72
114661,马特乌斯·费尔南德斯,146,183,71
114662,亚历山德罗·巴斯托尼,215,190,75
114663,多米尼克·卡尔弗特-卢因,204,187,71
114664,哈维尔·伊里蒂埃尔,144,175,72
114665,马克·博拉,204,185,78
114668,奥莱克桑德尔·蒂姆奇克,239,180,67
114669,若里斯·罗米尔,208,185,75
114672,马尔滕·帕埃斯,224,191,82
114674,莱昂内尔·里瓦斯,144,172,62
114675,扎拉扎尔,144,184,80
114678,卡雷尔·艾廷,224,179,76
114679,佩莱·克莱门特,224,177,66
114680,巴勃罗·罗萨里奥,224,179,73
114683,谢卡,228,186,83
114684,菲利普·乌列莫维奇,200,184,81
114687,拉蒙·滕·霍弗,224,180,78
114690,迪格博·迈加,56,181,80
114691,埃勒里·巴尔科姆,204,183,76
114698,马尔科·瓜尔,236,184,73
114701,梅伦多,236,167,63
114702,马里乌斯·马林,229,180,69
114703,瓦斯科·奥利维拉,228,187,73
114707,卡巴莱罗,236,179,75
114708,奥旺克,80,178,72
114709,马赞蒂,144,174,68
114714,博雷洛,215,167,60
114715,卡洛斯·比利亚努埃瓦,147,183,75
114716,韦林顿·卡瓦略,146,185,84
114719,法昆多·梅迪纳,144,181,76
114721,雅松·彭当,208,177,64
114723,吉列尔梅·曼图安,146,175,70
114724,雨果·马涅蒂,208,173,72
114730,路易斯·乌雷塔,147,178,79
114731,登巴·蒂亚姆,83,202,87
114735,卢卡·迪亚斯,208,185,75
114742,丹尼尔,146,170,68
114750,扎伊杜·优素福,208,182,81
114753,菲利波·梅莱戈尼,215,186,74
114755,费尔南多·丰塞卡,228,182,77
114756,埃里克·帕尔默-布朗,135,187,88
114758,卡多纳,236,182,68
114762,阿尔韦托·罗德里格斯,236,184,82
114764,贾科莫·弗廖尼,191,188,79
114765,索菲安·基伊纳,76,182,78
114766,埃马努埃尔·维尼亚托,215,175,67
114773,塞达特·沙欣蒂尔克,190,173,68
114779,贡卡洛·杜阿尔特,228,177,68
114780,尼科洛·卡萨莱,215,191,84
114781,希蒙·斯特凡内茨,234,179,65
114786,阿卜杜拉希·苏莱曼,80,177,58
114787,奥斯卡,236,178,68
114790,尼古拉斯·巴埃萨,147,175,74
114794,优素福·马齐,208,175,65
114799,阿卜杜勒·阿卜杜拉,54,171,68
114802,罗梅西奥,146,185,78
114803,卡瓦略,146,183,74
114804,塔利松·达席尔瓦,146,184,79
114805,古斯塔沃·莫斯基特,146,166,63
114808,菲利普·福登,204,171,70
114814,罗比尼奥,146,176,75
114833,马蒂亚斯·莫亚,144,167,63
114835,达维德·弗拉特西,215,178,74
114837,若里,146,190,84
114841,路易斯·恩里克,146,189,72
114844,亚历克斯·穆拉,236,177,69
114845,贾斯汀·克鲁伊维特,224,171,66
114846,阿克塞尔·阿克塔什,190,177,70
114847,布里安·拉斯姆,208,188,85
114851,伊查姆·马乌,208,180,77
114853,罗曼·佩罗,208,173,68
114854,布鲁诺·威尔逊,228,192,78
114855,哈维·巴恩斯,204,174,66
114856,吉兰·科南,56,176,71
114861,尤里·里贝罗,228,178,74
114862,雷基姆·哈珀,204,188,64
114866,法比奥·马伊斯特罗,215,180,70
114868,富塞尼·迪亚巴特,73,175,60
114871,达里奥·波维达,236,185,75
114873,蒂莫泰·科尼亚,208,173,67
114874,乌苏马纳·卡马拉,208,183,74
114876,阿龙·旺-比萨卡,204,183,72
114877,纳马科罗·迪亚,208,178,72
114878,雅姆·莱亚·西利基,208,183,70
114880,布巴卡尔·卡马拉,208,184,68
114881,瓦朗坦·旺巴莱让,208,186,82
114882,萨姆·斯塔布斯,204,183,64
114883,马利克·威尔克斯,204,183,71
114890,布兰登·梅森,204,175,70
114893,迈克尔·弗立维,204,180,79
114894,哈维尔·希门尼斯,236,182,74
114895,阿塔坎·阿克卡伊纳克,210,180,78
114896,克里斯蒂安·萨尔瓦多,236,183,79
114898,伊斯梅尔·阿内巴,208,182,78
114900,达里尔·霍根,214,172,70
114903,卢卡·佩莱格里尼,215,178,72
114906,埃伯里奇·埃泽,204,173,67
114907,瑞安·曼宁,214,172,66
114909,尼科洛·扎尼奥洛,215,190,79
114910,帕乌·托里斯,236,192,81
114913,彼得罗·佩莱格里,215,188,80
114916,伊森·霍瓦特,135,191,84
114917,布鲁诺·佩隆,146,191,85
114921,丹尼尔·克劳利,214,174,71
114924,戴维森,146,177,76
114926,雷吉纳尔多,146,193,84
114927,亚历山德罗,146,171,65
114928,米夏埃尔,146,194,85
114929,瓦利埃,208,178,71
114932,约尔丹·拉松,237,175,69
114933,穆罕默德·马迪·卡马拉,65,182,75
114935,摩根·吉布斯-怀特,204,171,60
114937,劳埃德·凯利,204,178,70
114941,布里扬·帕西,208,189,78
114947,亚尼斯·梅吉,208,175,69
114948,克里斯·梅法姆,241,191,75
114950,罗马安·卡尼翁,208,190,87
114953,马格尼诺,215,185,78
114954,奎尼,215,182,78
114961,威尔弗雷德·恩迪迪,80,183,74
114964,卡利尼奥斯,146,179,75
114968,凯迪·巴雷,191,174,66
114970,韦林顿·路易斯,146,175,72
114971,马克·哈里斯,241,178,73
114973,马西尼奥,146,173,64
114976,阿利·马勒,73,177,73
114978,肯尼·罗沙·桑托斯,51,174,67
114980,阿韦克·登凯,91,181,81
114982,加蒂,215,187,80
114984,本·布里尔顿,204,183,75
114987,拉伊·纳西门托,146,168,64
114988,马尔科·蓬佩蒂,215,176,72
114989,范登博赫特,224,185,83
114991,路易斯·卡洛斯,146,190,80
114992,科林·夸纳,210,191,79
114993,劳尔·普拉塔,146,178,72
114997,费兰特,215,182,80
114999,基弗·摩尔,241,195,83
115001,贝尼托·拉米雷斯,236,180,70
115004,胡安霍·涅托,236,175,74
115005,伊拉纳斯,144,189,81
115006,罗伯托·赞马里尼,215,180,73
115008,埃利亚斯,146,188,74
115009,格伦·米德尔顿,232,175,75
115011,埃里克·库尔韦洛,236,173,69
115014,法布尔西奥·丹尼尔,146,181,75
115017,詹卢卡·弗拉博塔,215,187,70
115019,布莱安·阿尔瓦雷斯,144,171,68
115020,阿兰·佛朗哥,144,183,77
115021,卡乌埃,146,178,71
115023,加斯东·托尼,144,173,67
115024,冈萨洛·阿西斯,144,174,65
115025,埃塞基耶尔·丹尼斯,144,170,65
115029,马丁·阿吉雷加维里亚,236,178,69
115030,毛罗·卢纳,144,173,66
115034,弗朗切斯科·福特,215,187,75
115036,凯尔·麦卡利斯特,232,175,75
115037,路易迪,146,167,65
115038,弗朗切斯科·罗西,215,193,83
115049,弗拉赞,146,188,83
115050,贝尼·巴迪班加,197,176,71
115054,米卡埃尔·索伊萨洛,207,181,78
115055,塞罗福利尼,215,188,80
115057,威廉·克劳斯,146,187,79
115058,莱昂纳多·奥尔蒂斯,146,185,83
115059,马特乌斯·佩雷拉,146,184,80
115060,帕特里克,146,180,78
115061,穆里洛,146,188,78
115065,乌戈·埃雷拉,147,181,71
115067,阿吉尔,144,184,77
115068,克里斯蒂安·费雷拉,144,175,69
115069,阿兰·马塞尔,144,177,70
115070,索里·卡巴,65,191,80
115074,西莫内·穆拉托雷,215,186,74
115078,基根·多利,87,170,70
115079,亚历山大·伊萨克,237,190,74
115080,塞利克,194,190,78
115081,瓦西里·克拉韦茨,239,183,79
115083,布赖恩,146,176,74
115087,加夫列尔·里索,144,179,73
115088,库埃略,144,178,64
115089,霍纳斯·罗梅罗,144,159,59
115092,齐佐,58,174,67
115093,阿米尔·阿贝德扎德,11,183,80
115098,亚历山德罗·布翁焦尔诺,215,194,80
115100,菲利波·贝拉尔迪,231,176,65
115108,里扬·比东加,208,184,83
115109,托马斯·爱德华兹,204,175,76
115111,欧亨尼·巴尔德拉马,236,182,73
115112,安德鲁·尤尔萨厄,203,177,71
115117,詹卢卡·斯卡马卡,215,195,85
115118,利昂·贝利,122,178,77
115119,达尼洛·卡塔兰,147,171,70
115121,维克托·门德斯,147,170,66
115127,路易斯·奥塔维奥,146,174,70
115128,马特乌斯·安若斯,146,181,72
115131,塞巴斯蒂安·布雷扎,110,196,80
115132,艾丁·赫鲁斯蒂茨,162,178,70
115134,托尼·莫亚,236,180,78
115136,巴罗尼,215,186,70
115137,扬·姆拉卡尔,235,183,74
115138,瓦尔德米尔,146,176,72
115139,雷纳尔多,146,186,81
115141,雷内,146,184,77
115143,拉乌尔·彼得雷塔,215,176,70
115145,本·普林顿,204,179,73
115146,佛洛伦索,215,180,75
115150,胡安·巴伦西亚,148,185,79
115152,武特·费斯,197,185,84
115155,伊尔万·卡多纳,208,185,78
115157,若昂·卡瓦略,228,172,66
115158,安德烈·索萨,228,174,59
115165,瑞安·赫奇斯,241,185,65
115166,奥马尔·博格尔,204,191,80
115169,拉斐尔·巴博萨,228,173,69
115177,伊万·尼尤,50,180,63
115178,加布里埃尔·巴蒂斯塔,146,188,80
115179,文德尔·博尔热斯,146,180,73
115180,帕特里克,146,179,77
115182,奥德修斯·维拉纳斯,224,180,70
115184,吉多蒂,215,193,79
115185,蒂亚戈,146,188,79
115186,木村诚二,147,178,75
115188,迈尔松,146,197,90
115192,马蒂亚斯·韦雷特,197,181,78
115194,胡安·奥特罗,148,179,70
115196,恩东贝·穆贝莱,55,175,74
115197,巴西姆·斯拉尔菲,92,176,71
115198,蒂埃波,146,184,78
115200,亚戈,146,191,81
115205,维尼修斯,146,178,77
115206,若内,146,175,70
115208,雅帕,146,185,72
115211,哈基布·阿德拉昆,204,190,75
115217,沙尔利·古德,204,196,75
115224,乔治·朗,204,193,94
115227,大卫·布鲁克斯,241,173,67
115228,阿龙·拉姆斯代尔,204,188,77
115231,约翰·弗莱克,232,172,72
115233,马克·麦克纳尔蒂,232,178,69
115236,斯莱特,204,173,65
115242,卢克·托马斯,204,171,67
115243,阿布卡尔·穆罕默德,207,186,78
115244,卡努,146,186,74
115245,莫赖斯,146,170,65
115246,让·卢卡斯,146,180,79
115247,卢卡斯·席尔瓦,146,176,66
115250,马蒂亚斯·戈多伊,147,171,68
115252,丹尼尔·扎戈拉茨,200,186,80
115254,朗达尔·科洛,208,187,73
115255,埃利亚,215,187,78
115257,迪兰·芬特,224,181,78
115278,内森·谢伦,204,180,78
115282,卢卡斯·库尼亚,146,186,77
115287,阿拉萨纳·凯塔,65,183,79
115289,库彭,215,178,72
115292,弗拉基米尔·舍佩列夫,239,184,78
115294,米尔科·里韦拉,147,184,79
115295,法比奥·阿莱芒,146,184,80
115298,若昂·佩德罗,146,171,68
115300,罗纳德,146,160,57
115304,瑞安·伦纳德,204,187,82
115313,亚当·汤普森,225,183,79
115316,英尼斯,204,196,84
115320,夏恩·邓克利,204,188,85
115324,马丁,204,190,76
115326,柯蒂斯·内尔松,204,183,74
115330,马文·约翰逊,204,178,74
115336,哈里·史密斯,204,195,85
115337,詹姆斯·布朗,204,186,79
115348,彭尼,204,174,64
115356,佩德罗·莫雷拉,146,170,65
115357,马蒂亚斯·马林,147,169,64
115358,华金·门迪韦,144,178,69
115359,克劳迪奥·巴尔加斯,144,177,69
115367,马金尼奥斯,146,170,72
115375,托马斯·圭达拉,144,173,70
115381,阿斯特特,147,180,77
115386,施莱格尔,144,185,82
115393,穆蒂尔·哈吉亚,197,181,73
115397,食野亮太郎,13,171,68
115451,郑在勇,16,188,78
115522,卡勒姆·奥黑尔,204,173,65
115524,卢西亚诺·皮萨罗,144,186,75
115528,维唐,146,185,75
115529,莱奥·帕索斯,146,183,75
115532,马塞洛·苏亚雷斯,147,180,70
115533,伊格纳西奥·萨韦德拉,147,173,68
115535,尼古拉斯·多明格斯,144,179,73
115536,真纳罗·鲁杰罗,215,179,78
115538,克里斯蒂安·巴里奥斯,144,156,56
115539,阿兰·冈萨雷斯,144,185,80
115540,加夫列尔·卡拉斯科,144,175,74
115541,罗德里戈·帕切科,144,178,76
115543,朱利安·马松,208,180,76
115544,尼古拉斯·巴扎纳,144,183,81
115545,让德雷,146,186,74
115546,胡利奥·博尔克斯,147,178,79
115547,塞瓦斯蒂安·奇亚,147,178,74
115558,麦格里,162,178,72
115562,米列斯尼克,162,180,75
115593,刘世博,7,189,75
115596,温家宝,7,177,65
115598,魏震,7,188,78
115600,张华晨,7,175,67
115601,李圣龙,7,181,75
115602,江子磊,7,178,75
115603,雷文杰,7,184,80
115604,高海生,7,183,73
115605,高天意,7,185,81
115613,扎耶德·亚美利,37,180,70
115623,马赫特·迪奥普,83,188,90
115645,迭戈,146,190,90
115647,萨米·本·阿马尔,76,185,80
115650,蒂塞拉,144,173,72
115651,埃塞基耶尔·森图里翁,144,184,79
115652,康纳·罗伯茨,241,173,76
115653,洪·古里迪,236,179,64
115654,赫罗尼莫·波尔陶,144,193,87
115655,马马杜·库利巴利,83,183,75
115658,三好康儿,13,167,64
115659,板仓滉,13,186,75
115663,杰弗森,29,182,77
115664,布埃诺,146,182,79
115677,赛义德·侯赛尼,11,183,80
115688,素攀·通颂,36,183,76
115689,瓦塔纳·巴农,36,180,70
115690,索拉威·攀通,36,177,66
115691,沙努兰·廷永,36,173,68
115692,翁沙功·才军贴汶,36,172,64
115693,比达蓬·古拉素万,36,175,68
115694,巴实·巴东触,36,185,70
115696,拉差蓬·那旺诺,36,171,63
115697,塔罗·普拉萨恩卡恩,36,180,68
115723,尤内斯·德尔菲,11,185,75
115736,萨迪克·穆哈尔拉米,11,174,71
115783,埃利亚斯,146,175,72
115785,克劳迪奥·斯皮内利,144,180,80
115793,迪米特里·布多,208,173,70
115794,杰雷米·于斯曼,208,188,84
115799,马利克·乔孔特,50,191,90
115803,尼古拉·布鲁尼尔,208,178,68
115804,贝维克·穆西蒂-奥科,98,184,89
115809,迈赫迪·查希里,208,180,77
115812,约翰·波普拉尔,208,182,74
115817,格扎维尔·皮诺托,208,189,80
115818,邦雅曼·圣泰利,208,180,79
115822,罗曼·帕多瓦尼,208,187,79
115826,安东尼·苏贝尔维,208,181,72
115828,蒂博·雅克,208,182,79
115830,纪尧姆·德凯尔,208,187,80
115831,纳马·福法纳,208,183,78
115832,朱迪卡埃尔·克里永,208,179,70
115839,谢赫·特拉奥雷,73,174,78
115841,奥帕·桑冈特,83,188,87
115843,雷米·皮洛,208,187,82
115845,迈赫迪·梅尔让,208,178,70
115868,罗曼·巴斯克,208,184,69
115871,迈赫迪·格祖维,208,188,83
115885,罗伯特·皮雷斯,208,185,75
115888,亚历桑德罗·德尔皮耶罗,215,173,73
115895,佛朗哥·贝奇特霍尔特,144,178,72
115898,马丁·科尔特斯,144,165,65
115903,马蒂亚斯·奥马萨瓦尔,147,175,72
115907,莱昂纳多·奥利韦拉,147,179,79
115908,加里·特略,147,175,71
115909,迭戈·乌尔苏亚,147,173,70
115910,尼古拉斯·努涅斯,147,160,58
115917,鲁伊斯,152,182,78
115920,亚历山大·格德斯,228,185,83
115923,尚当,146,187,83
115924,克劳迪奥·法尔康,146,183,72
115927,鲁本·里贝罗,228,177,77
115928,佩德罗·萨,228,168,63
115929,威尔逊·马纳法,228,177,62
115930,保利尼奥,146,169,66
115932,布鲁诺·塔巴塔,146,175,72
115951,亚历山德罗·奇兰尼,197,172,66
115956,克莱奇·恩瓦卡利,80,181,73
115976,古蒂,236,182,78
115989,乔恩·布朗德尔,197,188,82
115994,西里尔·德塞斯,197,185,77
116018,尤埃·维曼,224,185,78
116024,罗埃尔·扬森,224,177,63
116026,特里斯滕·德克尔,224,183,77
116044,若尔丹·泰尔,208,185,74
116047,弗利波·帕沃尼,215,186,81
116049,爱德华多·埃克斯波西托,236,178,68
116050,西库·尼亚卡特,208,185,78
116051,埃斯佩托,146,168,63
116052,布鲁诺·亚历山大,228,179,72
116054,法莱·萨科,73,179,64
116055,勒兹万·马林,229,180,75
116056,罗马里奥·本扎尔,229,180,72
116059,亚罗米尔·兹姆哈尔,202,189,86
116060,安东宁·巴拉克,202,190,86
116061,米哈尔·克尔门奇克,202,190,84
116066,桑德尔·贝格,226,193,88
116095,吉拉内·色拉利,92,179,72
116099,亚历山大·茨韦特科夫,199,181,75
116101,基里尔·德斯波多夫,199,178,70
116102,格奥尔基·科斯塔迪诺夫,199,185,75
116104,博日达尔·克拉耶夫,199,185,74
116106,维尔科夫,199,192,86
116108,西里尔·巴亚拉,48,181,68
116109,优素福·帕罗,48,184,79
116112,雅各巴·库利巴利,48,170,62
116114,迪伦·韦德拉奥果,48,185,75
116134,扬赫尔·埃雷拉,153,184,78
116135,阿里斯托特莱斯·罗梅罗,153,184,83
116136,尼克拉斯·聚勒,210,195,99
116137,弗雷德里克·罗诺,203,190,80
116139,斯图尔特·阿姆斯特朗,232,184,73
116142,佩雷拉,204,180,78
116143,纳乔·维达尔,236,180,75
116144,克里斯蒂安·迪亚斯,147,175,72
116145,穆勒,147,178,69
116146,马蒂亚斯·平托,147,165,65
116148,马科斯·杜特拉,146,184,83
116150,布鲁诺·帕谢科,146,174,74
116151,若纳唐·莱莫斯,146,178,71
116158,贝蒂尼奥,146,181,70
116163,奥兹古尔·阿克塔斯,224,180,78
116164,埃米利奥·穆勒,144,188,85
116166,弗朗西斯科·卡列洪,236,182,70
116167,卡多塞利,215,178,74
116168,希科,146,188,70
116178,爱德华多·昆德,146,187,79
116180,萨拉扎,148,200,82
116188,克劳迪奥·维托尔,146,188,72
116192,洛伦索,146,169,65
116193,卡帕,146,171,63
116199,马特乌斯·佩肖托,146,190,86
116201,内尔松·因斯弗兰,144,180,83
116203,路易斯·佩雷亚,236,192,80
116208,鲍里斯·马蒂斯,208,184,78
116211,道格拉斯·路易斯,146,178,66
116215,基亚尔坦·芬博阿松,213,188,83
116222,埃德加·巴尔塞纳斯,128,175,75
116223,菲德尔·埃斯科瓦尔,128,185,75
116224,迈克尔·穆里略,128,183,75
116226,维克托·克拉松,237,183,79
116228,居拉伊·武拉尔,190,177,65
116229,奥卡伊·约库什卢,190,190,79
116230,坚吉兹·云代尔,190,173,66
116233,亚采克·古拉尔斯基,227,172,66
116235,埃马努伊尔·西奥皮斯,211,171,65
116236,阿萨纳西奥斯·安德鲁佐斯,211,182,75
116249,沙马·尼科尔森,122,192,80
116252,马图什·贝罗,234,181,81
116254,洛博特卡,234,170,64
116258,凯南·皮里奇,198,188,80
116266,塔马利,14,175,68
116269,埃布·夸西,56,185,70
116271,察通,36,184,74
116276,阿姆鲁·瓦尔达,58,176,70
116280,马杜,80,174,79
116283,奥拉仁瓦朱·卡约德,80,176,67
116296,卡勒姆·佩特森,232,183,76
116304,德约瓦伊西奥·泽福伊克,224,177,79
116305,米齐亚内·毛利达,208,182,76
116308,塞古·孔德,65,192,93
116314,穆斯塔法·阿米尼,162,175,75
116315,米洛什·德格内克,162,187,82
116321,阿里奥拉,135,167,60
116328,乔纳森·克林斯曼,135,193,82
116329,汗亚,212,177,73
116331,大卫·霍尔曼,212,188,80
116332,埃佩尔,212,190,77
116333,曹赟定,7,173,70
116335,邓涵文,7,178,73
116339,费利克斯·克里桑托,121,180,74
116347,科林斯·法伊,50,167,70
116349,恩加杜-恩加久伊,50,190,87
116350,克里斯蒂安·巴索戈,50,173,72
116354,路易斯·绍布,194,177,72
116355,米夏埃尔·格雷戈里奇,194,193,87
116356,斯特凡·莱纳,194,175,70
116357,弗洛里安·格里利奇,194,187,73
116358,亚戈斯·武科维奇,303,195,93
116359,亚历山大·约万诺维奇,303,190,86
116360,帕夫洛维奇,303,189,76
116361,米亚特·加西诺维奇,303,175,66
116362,亚历山大·别列诺夫,230,197,91
116363,亚历山大·叶罗欣,230,195,79
116364,费多尔·库德里亚绍夫,230,183,75
116365,格奥尔基·吉基亚,230,188,86
116366,穆萨·瓦格,83,177,70
116374,奥列克西·舍夫琴科,239,188,81
116375,尼古拉·马特维延科,239,181,74
116376,穆萨·敦比亚,73,173,68
116378,路易斯·阿坎,145,185,76
116379,马里奥·奎拉尔,145,180,74
116381,拉米罗·巴卡,145,175,72
116393,珀西·塔乌,87,175,70
116396,卢瑟·辛格,87,171,60
116397,米哈·梅夫利亚,235,190,83
116399,扎恩·马耶尔,235,179,69
116400,菲利普·布拉达里奇,200,185,77
116401,罗塞蒂,215,180,78
116403,里安·布鲁斯特,204,177,76
116404,费尔南多·科斯休克,144,182,77
116409,尼古拉斯·迪亚斯,147,180,78
116410,马西尼奥,146,176,72
116411,莫拉托,146,170,66
116418,迪雷尔·阿武努,98,179,71
116426,纳尔迪,215,175,70
116428,马马杜·恩迪亚耶,83,188,80
116429,艾迪·弗朗西斯,7,180,77
116430,内森·霍兰德,204,178,70
116431,托尔加·吉埃尔吉,190,185,86
116433,索斯兰·贾纳耶夫,230,188,84
116441,弗朗切斯科·德利,215,182,70
116444,安德烈亚·布里根蒂,215,178,80
116449,斯特凡诺·斯卡皮尼,215,184,78
116452,米凯莱·卡维翁,215,180,75
116462,阿尔韦托·诺格拉,236,177,72
116465,伊曼纽尔·阿佩,80,186,70
116471,布赖斯·门德斯,236,184,76
116472,安格尔·弗拉加,236,185,75
116476,胡安·埃尔南德斯,236,177,75
116482,古列尔莫·维卡里奥,215,194,83
116486,莱奥·什图拉克,235,175,70
116505,利莫内斯,236,189,87
116508,冈萨洛·贝尔杜,236,185,80
116515,爱德华·萨瑟兰,204,173,67
116522,阿尔丰·冈萨雷斯,236,172,60
116532,马克·马丁内斯,236,185,74
116543,亚历克西斯·马克·阿利斯特,144,174,72
116554,法昆多·梅特,144,166,64
116565,塞尔希·帕伦西亚,236,168,67
116566,罗德里·塔林,236,184,76
116568,莫伊塞斯·德尔加多,236,173,60
116571,塞尔吉·普伊格,236,185,73
116572,热雷米·吉耶默诺,238,182,72
116574,霍尔迪·姆布拉,236,183,72
116575,库库雷利亚,236,174,69
116576,圣地亚哥·布埃诺,152,190,80
116577,阿韦尔·鲁伊斯,236,182,73
116578,伊尼亚基·佩尼亚,236,184,78
116582,塞尔希奥·鲁伊斯,236,171,70
116584,何塞·卡斯塔涅达,236,173,68
116585,马蒂亚斯·罗德里格斯,144,175,61
116594,费莱罗,144,184,83
116597,冈萨雷斯,144,171,65
116605,斯科特·麦克托米奈,232,193,88
116606,布拉德利·当热,208,183,74
116611,哈维尔·乌尔苏亚,147,172,68
116616,德尔兰,146,187,80
116617,马特乌斯·曼奇尼,146,188,81
116618,凯奥,146,194,92
116623,杰恩·拉斐尔,146,169,64
116627,韦斯利·苏亚雷斯,146,180,75
116630,汤姆·勒博,208,174,65
116631,夸迪奥·达比拉,56,183,80
116633,穆尤姆巴,208,165,60
116634,韦斯特布鲁克,204,180,65
116638,埃尔图鲁尔·塔什克兰,190,191,83
116639,萨瓦什·波拉特,190,173,70
116640,穆罕默德·卡拉科奇,190,170,62
116641,伊伊特汗·居韦利,190,194,85
116645,迭戈·德梅,210,170,68
116647,卢卡斯·克洛斯特曼,210,189,83
116649,奥尔万,212,186,83
116651,马塞尔·哈尔斯滕贝格,210,187,82
116652,蒂莫·维尔纳,210,180,75
