seq,year,month,day,round
2413,2021,2,28,17
2414,2021,2,28,20
2415,2021,2,28,11
2416,2021,2,28,11
2417,2021,2,28,19
2418,2021,2,28,14
2419,2021,2,28,15
2420,2021,2,28,17
2421,2021,2,28,20
2422,2021,3,7,20
2423,2021,3,7,20
2424,2021,3,7,12
2425,2021,3,7,13
2426,2021,3,7,11
2427,2021,3,7,14
2428,2021,3,7,19
2429,2021,3,7,18
2430,2021,3,7,19
2431,2021,3,7,18
2432,2021,3,14,17
2433,2021,3,14,20
2434,2021,3,14,21
2435,2021,3,14,17
2436,2021,3,14,21
2437,2021,3,14,15
2438,2021,3,14,19
2439,2021,3,14,21
2440,2021,3,14,13
2441,2021,3,14,15
2442,2021,3,21,19
2443,2021,3,21,21
2444,2021,3,21,18
2445,2021,3,21,13
2446,2021,3,21,14
2447,2021,3,21,11
2448,2021,3,21,21
2449,2021,3,21,13
2450,2021,3,21,14
2451,2021,3,21,19
2452,2021,4,11,11
2453,2021,4,11,15
2454,2021,4,11,18
2455,2021,4,11,14
2456,2021,4,11,14
2457,2021,4,11,13
2458,2021,4,11,21
2459,2021,4,11,16
2460,2021,4,11,13
2461,2021,4,11,15
2462,2021,4,18,21
2463,2021,4,18,12
2464,2021,4,18,19
2465,2021,4,18,14
2466,2021,4,18,20
2467,2021,4,18,14
2468,2021,4,18,20
2469,2021,4,18,19
2470,2021,4,18,15
2471,2021,4,18,14
2472,2021,4,25,14
2473,2021,4,25,18
2474,2021,4,25,12
2475,2021,4,25,14
2476,2021,4,25,14
2477,2021,4,25,19
2478,2021,4,25,16
2479,2021,4,25,14
2480,2021,4,25,13
2481,2021,4,25,13
2482,2021,5,2,14
2483,2021,5,2,15
2484,2021,5,2,21
2485,2021,5,2,13
2486,2021,5,2,17
2487,2021,5,2,19
2488,2021,5,2,19
2489,2021,5,2,20
2490,2021,5,2,20
2491,2021,5,2,14
2492,2021,5,9,19
2493,2021,5,9,19
2494,2021,5,9,12
2495,2021,5,9,12
2496,2021,5,9,20
2497,2021,5,9,15
2498,2021,5,9,18
2499,2021,5,9,18
2500,2021,5,9,16
2501,2021,5,9,20
2502,2021,5,23,21
2503,2021,5,23,14
2504,2021,5,23,18
2505,2021,5,23,20
2506,2021,5,23,17
2507,2021,5,23,20
2508,2021,5,23,14
2509,2021,5,23,16
2510,2021,5,23,11
2511,2021,5,23,16
2512,2020,8,22,14
2513,2020,8,22,20
2514,2020,8,22,15
2515,2020,8,22,14
2516,2020,8,22,15
2517,2020,8,22,19
2518,2020,8,22,20
2519,2020,8,22,14
2520,2020,8,22,14
2521,2020,8,22,20
2522,2020,8,22,20
2523,2020,8,22,14
2524,2020,8,29,15
2525,2020,8,29,14
2526,2020,8,29,19
2527,2020,8,29,20
2528,2020,8,29,14
2529,2020,8,29,20
2530,2020,8,29,15
2531,2020,8,29,20
2532,2020,8,29,19
2533,2020,8,29,19
2534,2020,8,29,19
2535,2020,8,29,15
2536,2020,9,19,19
2537,2020,9,19,14
2538,2020,9,19,20
2539,2020,9,19,14
2540,2020,9,19,19
2541,2020,9,19,15
2542,2020,9,19,15
2543,2020,9,19,19
2544,2020,9,19,15
2545,2020,9,19,19
2546,2020,9,19,20
2547,2020,9,19,19
2548,2020,9,23,15
2549,2020,9,23,14
2550,2020,9,23,14
2551,2020,9,23,20
2552,2020,9,23,15
2553,2020,9,23,20
2554,2020,9,23,15
2555,2020,9,23,20
2556,2020,9,23,20
2557,2020,9,23,19
2558,2020,9,23,19
2559,2020,9,23,15
2560,2020,9,26,14
2561,2020,9,26,14
2562,2020,9,26,20
2563,2020,9,26,15
2564,2020,9,26,14
2565,2020,9,26,19
2566,2020,9,26,19
2567,2020,9,26,15
2568,2020,9,26,15
2569,2020,9,26,14
2570,2020,9,26,19
2571,2020,9,26,19
2572,2020,10,3,14
2573,2020,10,3,15
2574,2020,10,3,15
2575,2020,10,3,19
2576,2020,10,3,20
2577,2020,10,3,14
2578,2020,10,3,15
2579,2020,10,3,20
2580,2020,10,3,19
2581,2020,10,3,19
2582,2020,10,3,19
2583,2020,10,3,14
2584,2020,10,24,15
2585,2020,10,24,14
2586,2020,10,24,15
2587,2020,10,24,19
2588,2020,10,24,20
2589,2020,10,24,20
2590,2020,10,24,20
2591,2020,10,24,20
2592,2020,10,24,19
2593,2020,10,24,20
2594,2020,10,24,20
2595,2020,10,24,20
2596,2020,10,28,14
2597,2020,10,28,20
2598,2020,10,28,20
2599,2020,10,28,14
2600,2020,10,28,20
2601,2020,10,28,15
2602,2020,10,28,14
2603,2020,10,28,14
2604,2020,10,28,19
2605,2020,10,28,19
2606,2020,10,28,14
2607,2020,10,28,14
2608,2020,10,31,14
2609,2020,10,31,15
2610,2020,10,31,14
2611,2020,10,31,14
2612,2020,10,31,15
2613,2020,10,31,19
2614,2020,10,31,15
2615,2020,10,31,19
2616,2020,10,31,15
2617,2020,10,31,20
2618,2020,10,31,20
2619,2020,10,31,15
2620,2020,11,7,19
2621,2020,11,7,19
2622,2020,11,7,14
2623,2020,11,7,20
2624,2020,11,7,20
2625,2020,11,7,20
2626,2020,11,7,19
2627,2020,11,7,19
2628,2020,11,7,20
2629,2020,11,7,19
2630,2020,11,7,20
2631,2020,11,7,15
2632,2020,11,18,14
2633,2020,11,18,15
2634,2020,11,18,14
2635,2020,11,18,20
2636,2020,11,18,14
2637,2020,11,18,14
2638,2020,11,18,15
2639,2020,11,18,19
2640,2020,11,18,15
2641,2020,11,18,19
2642,2020,11,18,15
2643,2020,11,18,20
2644,2020,11,21,19
2645,2020,11,21,19
2646,2020,11,21,20
2647,2020,11,21,19
2648,2020,11,21,15
2649,2020,11,21,20
2650,2020,11,21,14
2651,2020,11,21,19
2652,2020,11,21,14
2653,2020,11,21,15
2654,2020,11,21,15
2655,2020,11,21,14
2656,2020,11,28,14
2657,2020,11,28,19
2658,2020,11,28,14
2659,2020,11,28,19
2660,2020,11,28,15
2661,2020,11,28,14
2662,2020,11,28,19
2663,2020,11,28,14
2664,2020,11,28,14
2665,2020,11,28,20
2666,2020,11,28,19
2667,2020,11,28,15
2668,2020,12,2,20
2669,2020,12,2,14
2670,2020,12,2,19
2671,2020,12,2,19
2672,2020,12,2,15
2673,2020,12,2,20
2674,2020,12,2,14
2675,2020,12,2,19
2676,2020,12,2,20
2677,2020,12,2,15
2678,2020,12,2,19
2679,2020,12,2,15
2680,2020,12,5,20
2681,2020,12,5,19
2682,2020,12,5,15
2683,2020,12,5,14
2684,2020,12,5,14
2685,2020,12,5,19
2686,2020,12,5,20
2687,2020,12,5,14
2688,2020,12,5,19
2689,2020,12,5,14
2690,2020,12,5,14
2691,2020,12,5,15
2692,2020,12,12,15
2693,2020,12,12,15
2694,2020,12,12,19
2695,2020,12,12,19
2696,2020,12,12,20
2697,2020,12,12,15
2698,2020,12,12,15
2699,2020,12,12,14
2700,2020,12,12,14
2701,2020,12,12,15
2702,2020,12,12,19
2703,2020,12,12,19
2704,2020,12,23,15
2705,2020,12,23,20
2706,2020,12,23,19
2707,2020,12,23,19
2708,2020,12,23,15
2709,2020,12,23,19
2710,2020,12,23,19
2711,2020,12,23,19
2712,2020,12,23,14
2713,2020,12,23,14
2714,2020,12,23,19
2715,2020,12,23,20
2716,2020,12,26,14
2717,2020,12,26,20
2718,2020,12,26,20
2719,2020,12,26,14
2720,2020,12,26,19
2721,2020,12,26,19
2722,2020,12,26,14
2723,2020,12,26,15
2724,2020,12,26,15
2725,2020,12,26,14
2726,2020,12,26,19
2727,2020,12,26,15
2728,2020,12,30,15
2729,2020,12,30,14
2730,2020,12,30,15
2731,2020,12,30,19
2732,2020,12,30,15
2733,2020,12,30,19
2734,2020,12,30,15
2735,2020,12,30,14
2736,2020,12,30,20
2737,2020,12,30,20
2738,2020,12,30,19
2739,2020,12,30,15
2740,2021,1,3,14
2741,2021,1,3,15
2742,2021,1,3,20
2743,2021,1,3,14
2744,2021,1,3,19
2745,2021,1,3,14
2746,2021,1,3,14
2747,2021,1,3,14
2748,2021,1,3,14
2749,2021,1,3,19
2750,2021,1,3,14
2751,2021,1,3,15
2752,2021,1,14,19
2753,2021,1,14,20
2754,2021,1,14,15
2755,2021,1,14,15
2756,2021,1,14,14
2757,2021,1,14,15
2758,2021,1,14,15
2759,2021,1,14,20
2760,2021,1,14,15
2761,2021,1,14,19
2762,2021,1,14,14
2763,2021,1,14,20
2764,2021,1,17,19
2765,2021,1,17,20
2766,2021,1,17,15
2767,2021,1,17,20
2768,2021,1,17,15
2769,2021,1,17,19
2770,2021,1,17,19
2771,2021,1,17,14
2772,2021,1,17,19
2773,2021,1,17,19
2774,2021,1,17,15
2775,2021,1,17,15
2776,2021,1,21,15
2777,2021,1,21,19
2778,2021,1,21,15
2779,2021,1,21,19
2780,2021,1,21,15
2781,2021,1,21,20
2782,2021,1,21,19
2783,2021,1,21,19
2784,2021,1,21,20
2785,2021,1,21,14
2786,2021,1,21,14
2787,2021,1,21,20
2788,2021,1,24,14
2789,2021,1,24,20
2790,2021,1,24,15
2791,2021,1,24,20
2792,2021,1,24,14
2793,2021,1,24,20
2794,2021,1,24,19
2795,2021,1,24,14
2796,2021,1,24,19
2797,2021,1,24,19
2798,2021,1,24,15
2799,2021,1,24,15
2800,2021,1,29,15
2801,2021,1,29,15
2802,2021,1,29,20
2803,2021,1,29,15
2804,2021,1,29,20
2805,2021,1,29,15
2806,2021,1,29,14
2807,2021,1,29,14
2808,2021,1,29,20
2809,2021,1,29,19
2810,2021,1,29,15
2811,2021,1,29,19
2812,2021,2,1,20
2813,2021,2,1,19
2814,2021,2,1,15
2815,2021,2,1,15
2816,2021,2,1,20
2817,2021,2,1,19
2818,2021,2,1,15
2819,2021,2,1,14
2820,2021,2,1,19
2821,2021,2,1,19
2822,2021,2,1,15
2823,2021,2,1,19
2824,2021,2,4,20
2825,2021,2,4,14
2826,2021,2,4,15
2827,2021,2,4,20
2828,2021,2,4,20
2829,2021,2,4,20
2830,2021,2,4,20
2831,2021,2,4,19
2832,2021,2,4,14
2833,2021,2,4,15
2834,2021,2,4,19
2835,2021,2,4,15
2836,2021,2,7,15
2837,2021,2,7,19
2838,2021,2,7,15
2839,2021,2,7,20
2840,2021,2,7,15
2841,2021,2,7,19
2842,2021,2,7,14
2843,2021,2,7,15
2844,2021,2,7,19
2845,2021,2,7,20
2846,2021,2,7,19
2847,2021,2,7,19
2848,2021,2,21,14
2849,2021,2,21,14
2850,2021,2,21,15
2851,2021,2,21,14
2852,2021,2,21,14
2853,2021,2,21,15
2854,2021,2,21,19
2855,2021,2,21,14
2856,2021,2,21,20
2857,2021,2,21,20
2858,2021,2,21,20
2859,2021,2,21,20
2860,2021,2,28,19
2861,2021,2,28,14
2862,2021,2,28,19
2863,2021,2,28,20
2864,2021,2,28,15
2865,2021,2,28,15
2866,2021,2,28,19
2867,2021,2,28,19
2868,2021,2,28,20
2869,2021,2,28,20
2870,2021,2,28,15
2871,2021,2,28,19
2872,2021,3,4,15
2873,2021,3,4,20
2874,2021,3,4,19
2875,2021,3,4,20
2876,2021,3,4,20
2877,2021,3,4,19
2878,2021,3,4,20
2879,2021,3,4,19
2880,2021,3,4,20
2881,2021,3,4,20
2882,2021,3,4,14
2883,2021,3,4,14
2884,2021,3,7,19
2885,2021,3,7,14
2886,2021,3,7,20
2887,2021,3,7,15
2888,2021,3,7,19
2889,2021,3,7,19
2890,2021,3,7,19
2891,2021,3,7,15
2892,2021,3,7,20
2893,2021,3,7,20
2894,2021,3,7,20
2895,2021,3,7,20
2896,2021,3,14,20
2897,2021,3,14,14
2898,2021,3,14,20
2899,2021,3,14,15
2900,2021,3,14,20
2901,2021,3,14,14
2902,2021,3,14,20
2903,2021,3,14,14
2904,2021,3,14,14
2905,2021,3,14,14
2906,2021,3,14,19
2907,2021,3,14,20
2908,2021,3,21,15
2909,2021,3,21,15
2910,2021,3,21,15
2911,2021,3,21,15
2912,2021,3,21,20
2913,2021,3,21,14
2914,2021,3,21,20
2915,2021,3,21,19
2916,2021,3,21,15
2917,2021,3,21,15
2918,2021,3,21,20
2919,2021,3,21,20
2920,2021,4,11,20
2921,2021,4,11,20
2922,2021,4,11,14
2923,2021,4,11,19
2924,2021,4,11,20
2925,2021,4,11,20
2926,2021,4,11,20
2927,2021,4,11,19
2928,2021,4,11,20
2929,2021,4,11,19
2930,2021,4,11,19
2931,2021,4,11,20
2932,2021,4,18,15
2933,2021,4,18,19
2934,2021,4,18,19
2935,2021,4,18,14
2936,2021,4,18,15
2937,2021,4,18,14
2938,2021,4,18,20
2939,2021,4,18,14
2940,2021,4,18,14
2941,2021,4,18,15
2942,2021,4,18,14
2943,2021,4,18,14
2944,2021,4,22,15
2945,2021,4,22,20
2946,2021,4,22,20
2947,2021,4,22,19
2948,2021,4,22,14
2949,2021,4,22,19
2950,2021,4,22,14
2951,2021,4,22,14
2952,2021,4,22,15
2953,2021,4,22,19
2954,2021,4,22,14
2955,2021,4,22,15
2956,2021,4,25,20
2957,2021,4,25,15
2958,2021,4,25,15
2959,2021,4,25,20
2960,2021,4,25,15
2961,2021,4,25,15
2962,2021,4,25,19
2963,2021,4,25,19
2964,2021,4,25,20
2965,2021,4,25,20
2966,2021,4,25,14
2967,2021,4,25,15
2968,2021,5,2,15
2969,2021,5,2,14
2970,2021,5,2,20
2971,2021,5,2,19
2972,2021,5,2,19
2973,2021,5,2,20
2974,2021,5,2,14
2975,2021,5,2,19
2976,2021,5,2,20
2977,2021,5,2,14
2978,2021,5,2,20
2979,2021,5,2,19
2980,2021,5,9,14
2981,2021,5,9,20
2982,2021,5,9,15
2983,2021,5,9,15
2984,2021,5,9,14
2985,2021,5,9,19
2986,2021,5,9,14
2987,2021,5,9,14
2988,2021,5,9,14
2989,2021,5,9,14
2990,2021,5,9,19
2991,2021,5,9,15
2992,2021,5,19,19
2993,2021,5,19,15
2994,2021,5,19,15
2995,2021,5,19,19
2996,2021,5,19,15
2997,2021,5,19,15
2998,2021,5,19,19
2999,2021,5,19,15
3000,2021,5,19,20
3001,2021,5,19,19
3002,2021,5,19,15
3003,2021,5,19,15
3004,2021,5,23,14
3005,2021,5,23,15
3006,2021,5,23,14
3007,2021,5,23,20
3008,2021,5,23,14
3009,2021,5,23,20
3010,2021,5,23,19
3011,2021,5,23,19
3012,2021,5,23,19
3013,2021,5,23,19
3014,2021,5,23,19
3015,2021,5,23,14
3016,2021,5,26,19
3017,2021,5,26,20
3018,2021,5,26,15
3019,2021,5,26,15
3020,2021,5,26,20
3021,2021,5,26,20
3022,2021,5,26,20
3023,2021,5,26,19
3024,2021,5,26,14
3025,2021,5,26,20
3026,2021,5,26,19
3027,2021,5,26,15
3028,2021,5,29,19
3029,2021,5,29,20
3030,2021,5,29,19
3031,2021,5,29,14
3032,2021,5,29,15
3033,2021,5,29,19
3034,2021,5,29,20
3035,2021,5,29,19
3036,2021,5,29,20
3037,2021,5,29,14
3038,2021,5,29,19
3039,2021,5,29,15
3040,2021,6,1,14
3041,2021,6,1,14
3042,2021,6,1,20
3043,2021,6,1,15
3044,2021,6,1,14
3045,2021,6,1,20
3046,2021,6,1,14
3047,2021,6,1,20
3048,2021,6,1,14
3049,2021,6,1,14
3050,2021,6,1,15
3051,2021,6,1,20
3052,2021,6,11,15
3053,2021,6,11,14
3054,2021,6,11,19
3055,2021,6,11,19
3056,2021,6,11,15
3057,2021,6,11,19
3058,2021,6,11,19
3059,2021,6,11,14
3060,2021,6,11,20
3061,2021,6,11,20
3062,2021,6,11,14
3063,2021,6,11,15
3064,2020,8,22,17
3065,2020,8,22,17
3066,2020,8,22,21
3067,2020,8,22,18
3068,2020,8,22,20
3069,2020,8,22,19
3070,2020,8,22,13
3071,2020,8,22,18
3072,2020,8,22,19
3073,2020,8,22,13
3074,2020,8,22,21
3075,2020,9,19,17
3076,2020,9,19,19
3077,2020,9,19,20
3078,2020,9,19,13
3079,2020,9,19,19
3080,2020,9,19,17
3081,2020,9,19,11
3082,2020,9,19,18
3083,2020,9,19,21
3084,2020,9,19,16
3085,2020,9,19,21
3086,2020,9,26,18
3087,2020,9,26,13
3088,2020,9,26,21
3089,2020,9,26,19
3090,2020,9,26,15
3091,2020,9,26,18
3092,2020,9,26,19
3093,2020,9,26,17
3094,2020,9,26,19
3095,2020,9,26,19
3096,2020,9,26,18
3097,2020,10,3,21
3098,2020,10,3,21
3099,2020,10,3,21
3100,2020,10,3,19
3101,2020,10,3,18
3102,2020,10,3,19
3103,2020,10,3,12
3104,2020,10,3,18
3105,2020,10,3,14
3106,2020,10,3,19
3107,2020,10,3,19
3108,2020,10,24,18
3109,2020,10,24,21
3110,2020,10,24,20
3111,2020,10,24,21
3112,2020,10,24,18
3113,2020,10,24,20
3114,2020,10,24,18
3115,2020,10,24,11
3116,2020,10,24,19
3117,2020,10,24,19
3118,2020,10,24,12
3119,2020,10,28,15
3120,2020,10,28,19
3121,2020,10,28,19
3122,2020,10,28,14
3123,2020,10,28,21
3124,2020,10,28,18
3125,2020,10,28,15
3126,2020,10,28,20
3127,2020,10,28,17
3128,2020,10,28,19
3129,2020,10,28,21
3130,2020,10,31,17
3131,2020,10,31,19
3132,2020,10,31,17
3133,2020,10,31,20
3134,2020,10,31,21
3135,2020,10,31,19
3136,2020,10,31,15
3137,2020,10,31,18
3138,2020,10,31,12
3139,2020,10,31,17
3140,2020,10,31,18
3141,2020,11,7,17
3142,2020,11,7,19
3143,2020,11,7,11
3144,2020,11,7,17
3145,2020,11,7,17
3146,2020,11,7,15
3147,2020,11,7,11
3148,2020,11,7,20
3149,2020,11,7,21
3150,2020,11,7,16
3151,2020,11,7,21
3152,2020,11,18,21
3153,2020,11,18,12
3154,2020,11,18,13
3155,2020,11,18,19
3156,2020,11,18,17
3157,2020,11,18,11
3158,2020,11,18,19
3159,2020,11,18,14
3160,2020,11,18,15
3161,2020,11,18,19
3162,2020,11,18,15
3163,2020,11,21,21
3164,2020,11,21,16
3165,2020,11,21,19
3166,2020,11,21,16
3167,2020,11,21,19
3168,2020,11,21,20
3169,2020,11,21,17
3170,2020,11,21,19
3171,2020,11,21,14
3172,2020,11,21,11
3173,2020,11,21,20
3174,2020,11,28,20
3175,2020,11,28,17
3176,2020,11,28,17
3177,2020,11,28,17
3178,2020,11,28,18
3179,2020,11,28,18
3180,2020,11,28,11
3181,2020,11,28,15
3182,2020,11,28,20
3183,2020,11,28,17
3184,2020,11,28,19
3185,2020,12,2,21
3186,2020,12,2,21
3187,2020,12,2,18
3188,2020,12,2,20
3189,2020,12,2,12
3190,2020,12,2,20
3191,2020,12,2,16
3192,2020,12,2,11
3193,2020,12,2,16
3194,2020,12,2,19
3195,2020,12,2,21
3196,2020,12,5,17
3197,2020,12,5,20
3198,2020,12,5,17
3199,2020,12,5,20
3200,2020,12,5,20
3201,2020,12,5,14
3202,2020,12,5,21
3203,2020,12,5,15
3204,2020,12,5,18
3205,2020,12,5,20
3206,2020,12,5,11
3207,2020,12,12,13
3208,2020,12,12,16
3209,2020,12,12,18
3210,2020,12,12,13
3211,2020,12,12,21
3212,2020,12,12,19
3213,2020,12,12,21
3214,2020,12,12,18
3215,2020,12,12,17
3216,2020,12,12,12
3217,2020,12,12,13
3218,2020,12,23,20
3219,2020,12,23,18
3220,2020,12,23,18
3221,2020,12,23,19
3222,2020,12,23,17
3223,2020,12,23,21
3224,2020,12,23,20
3225,2020,12,23,21
3226,2020,12,23,21
3227,2020,12,23,19
3228,2020,12,23,17
3229,2020,12,26,17
3230,2020,12,26,20
3231,2020,12,26,14
3232,2020,12,26,21
3233,2020,12,26,17
3234,2020,12,26,19
3235,2020,12,26,19
3236,2020,12,26,13
3237,2020,12,26,18
3238,2020,12,26,18
3239,2020,12,26,17
3240,2020,12,30,19
3241,2020,12,30,11
3242,2020,12,30,21
3243,2020,12,30,21
3244,2020,12,30,14
3245,2020,12,30,16
3246,2020,12,30,19
3247,2020,12,30,21
3248,2020,12,30,15
3249,2020,12,30,17
3250,2020,12,30,18
3251,2021,1,3,11
3252,2021,1,3,21
3253,2021,1,3,17
3254,2021,1,3,19
3255,2021,1,3,14
3256,2021,1,3,18
3257,2021,1,3,18
3258,2021,1,3,14
3259,2021,1,3,17
3260,2021,1,3,20
3261,2021,1,3,21
3262,2021,1,14,20
3263,2021,1,14,18
3264,2021,1,14,17
3265,2021,1,14,18
3266,2021,1,14,17
3267,2021,1,14,12
3268,2021,1,14,19
3269,2021,1,14,17
3270,2021,1,14,17
3271,2021,1,14,17
3272,2021,1,14,19
3273,2021,1,17,16
3274,2021,1,17,18
3275,2021,1,17,17
3276,2021,1,17,14
3277,2021,1,17,14
3278,2021,1,17,19
3279,2021,1,17,15
3280,2021,1,17,19
3281,2021,1,17,20
3282,2021,1,17,19
3283,2021,1,17,20
3284,2021,1,21,14
3285,2021,1,21,16
3286,2021,1,21,11
3287,2021,1,21,19
3288,2021,1,21,11
3289,2021,1,21,15
3290,2021,1,21,20
3291,2021,1,21,14
3292,2021,1,21,20
3293,2021,1,21,17
3294,2021,1,21,13
3295,2021,1,24,21
3296,2021,1,24,13
3297,2021,1,24,21
3298,2021,1,24,17
3299,2021,1,24,21
3300,2021,1,24,20
3301,2021,1,24,18
3302,2021,1,24,13
3303,2021,1,24,21
3304,2021,1,24,19
3305,2021,1,24,19
3306,2021,1,29,14
3307,2021,1,29,14
3308,2021,1,29,19
3309,2021,1,29,11
3310,2021,1,29,21
3311,2021,1,29,18
3312,2021,1,29,17
3313,2021,1,29,11
3314,2021,1,29,20
3315,2021,1,29,18
3316,2021,1,29,20
3317,2021,2,4,19
3318,2021,2,4,19
3319,2021,2,4,16
3320,2021,2,4,20
3321,2021,2,4,20
3322,2021,2,4,15
3323,2021,2,4,16
3324,2021,2,4,16
3325,2021,2,4,17
3326,2021,2,4,13
3327,2021,2,4,19
3328,2021,2,7,12
3329,2021,2,7,11
3330,2021,2,7,12
3331,2021,2,7,16
3332,2021,2,7,20
3333,2021,2,7,19
3334,2021,2,7,21
3335,2021,2,7,14
3336,2021,2,7,11
3337,2021,2,7,19
3338,2021,2,7,17
3339,2021,2,21,17
3340,2021,2,21,21
3341,2021,2,21,18
3342,2021,2,21,19
3343,2021,2,21,15
3344,2021,2,21,12
3345,2021,2,21,19
3346,2021,2,21,17
3347,2021,2,21,17
3348,2021,2,21,19
3349,2021,2,21,21
3350,2021,2,28,13
3351,2021,2,28,17
3352,2021,2,28,18
3353,2021,2,28,21
3354,2021,2,28,17
3355,2021,2,28,19
3356,2021,2,28,12
3357,2021,2,28,11
3358,2021,2,28,21
3359,2021,2,28,18
3360,2021,2,28,16
3361,2021,3,4,19
3362,2021,3,4,21
3363,2021,3,4,20
3364,2021,3,4,20
3365,2021,3,4,17
3366,2021,3,4,20
3367,2021,3,4,20
3368,2021,3,4,16
3369,2021,3,4,13
3370,2021,3,4,17
3371,2021,3,4,19
3372,2021,3,7,18
3373,2021,3,7,19
3374,2021,3,7,19
3375,2021,3,7,18
3376,2021,3,7,14
3377,2021,3,7,17
3378,2021,3,7,20
3379,2021,3,7,19
3380,2021,3,7,17
3381,2021,3,7,21
3382,2021,3,7,21
3383,2021,3,14,14
3384,2021,3,14,19
3385,2021,3,14,13
3386,2021,3,14,19
3387,2021,3,14,14
3388,2021,3,14,11
3389,2021,3,14,20
3390,2021,3,14,18
3391,2021,3,14,21
3392,2021,3,14,15
3393,2021,3,14,18
3394,2021,3,21,20
3395,2021,3,21,15
3396,2021,3,21,15
3397,2021,3,21,19
3398,2021,3,21,19
3399,2021,3,21,18
3400,2021,3,21,17
3401,2021,3,21,19
3402,2021,3,21,20
3403,2021,3,21,17
3404,2021,3,21,18
3405,2021,4,11,21
3406,2021,4,11,16
3407,2021,4,11,16
3408,2021,4,11,20
3409,2021,4,11,16
3410,2021,4,11,17
3411,2021,4,11,20
3412,2021,4,11,20
3413,2021,4,11,16
3414,2021,4,11,21
3415,2021,4,11,11
3416,2021,4,18,17
3417,2021,4,18,20
3418,2021,4,18,17
3419,2021,4,18,20
3420,2021,4,18,13
3421,2021,4,18,18
3422,2021,4,18,21
3423,2021,4,18,21
3424,2021,4,18,18
3425,2021,4,18,18
3426,2021,4,18,21
3427,2021,4,22,21
3428,2021,4,22,20
3429,2021,4,22,19
3430,2021,4,22,13
3431,2021,4,22,19
3432,2021,4,22,18
3433,2021,4,22,16
3434,2021,4,22,20
3435,2021,4,22,18
3436,2021,4,22,13
3437,2021,4,22,12
3438,2021,4,25,21
3439,2021,4,25,13
3440,2021,4,25,18
3441,2021,4,25,14
3442,2021,4,25,20
3443,2021,4,25,17
3444,2021,4,25,12
3445,2021,4,25,18
3446,2021,4,25,20
3447,2021,4,25,19
3448,2021,4,25,12
3449,2021,5,2,21
3450,2021,5,2,11
3451,2021,5,2,20
3452,2021,5,2,17
3453,2021,5,2,19
3454,2021,5,2,18
3455,2021,5,2,12
3456,2021,5,2,12
3457,2021,5,2,16
3458,2021,5,2,14
3459,2021,5,2,20
3460,2021,5,9,21
3461,2021,5,9,19
3462,2021,5,9,18
3463,2021,5,9,17
3464,2021,5,9,12
3465,2021,5,9,18
3466,2021,5,9,20
3467,2021,5,9,21
3468,2021,5,9,19
3469,2021,5,9,14
3470,2021,5,9,21
3471,2021,5,19,17
3472,2021,5,19,13
3473,2021,5,19,17
3474,2021,5,19,21
3475,2021,5,19,11
3476,2021,5,19,20
3477,2021,5,19,21
3478,2021,5,19,19
3479,2021,5,19,21
3480,2021,5,19,13
3481,2021,5,19,20
3482,2021,5,23,12
3483,2021,5,23,19
3484,2021,5,23,11
3485,2021,5,23,19
3486,2021,5,23,16
3487,2021,5,23,12
3488,2021,5,23,11
3489,2021,5,23,19
3490,2021,5,23,17
3491,2021,5,23,21
3492,2021,5,23,19
3493,2021,5,26,21
3494,2021,5,26,20
3495,2021,5,26,11
3496,2021,5,26,20
3497,2021,5,26,21
3498,2021,5,26,15
3499,2021,5,26,21
3500,2021,5,26,19
3501,2021,5,26,12
3502,2021,5,26,21
3503,2021,5,26,12
3504,2021,6,1,18
3505,2021,6,1,21
3506,2021,6,1,17
3507,2021,6,1,18
3508,2021,6,1,18
3509,2021,6,1,17
3510,2021,6,1,19
3511,2021,6,1,12
3512,2021,6,1,18
3513,2021,6,1,17
3514,2021,6,1,17
3515,2021,6,11,16
3516,2021,6,11,20
3517,2021,6,11,17
3518,2021,6,11,20
3519,2021,6,11,12
3520,2021,6,11,21
3521,2021,6,11,20
3522,2021,6,11,17
3523,2021,6,11,17
3524,2021,6,11,19
3525,2021,6,11,15
3526,2020,8,22,19
3527,2020,8,22,19
3528,2020,8,22,19
3529,2020,8,22,19
3530,2020,8,22,19
3531,2020,8,22,19
3532,2020,8,22,19
3533,2020,8,22,19
3534,2020,8,22,20
3535,2020,8,22,20
3536,2020,9,19,19
3537,2020,9,19,19
3538,2020,9,19,20
3539,2020,9,19,19
3540,2020,9,19,20
3541,2020,9,19,20
3542,2020,9,19,19
3543,2020,9,19,20
3544,2020,9,19,20
3545,2020,9,19,20
3546,2020,9,26,20
3547,2020,9,26,19
3548,2020,9,26,20
3549,2020,9,26,19
3550,2020,9,26,20
3551,2020,9,26,20
3552,2020,9,26,19
3553,2020,9,26,20
3554,2020,9,26,20
3555,2020,9,26,20
3556,2020,10,3,19
3557,2020,10,3,20
3558,2020,10,3,19
3559,2020,10,3,20
3560,2020,10,3,19
3561,2020,10,3,20
3562,2020,10,3,20
3563,2020,10,3,19
3564,2020,10,3,19
3565,2020,10,3,20
3566,2020,10,24,19
3567,2020,10,24,19
3568,2020,10,24,20
3569,2020,10,24,20
3570,2020,10,24,20
3571,2020,10,24,19
3572,2020,10,24,20
3573,2020,10,24,19
3574,2020,10,24,20
3575,2020,10,24,19
3576,2020,10,28,19
3577,2020,10,28,19
